name|code|address|phone_number|region|lat|lng
Yangier-Govos 11 A/B|120711|St. Al-Buxoriy 55, Ovos|95-510-01-47|Sirdaryo viloyati|40.215155|68.839814
Yangier A/B|121000|Yangiyer, Yangi asr kochasi 18 uy|67-350-62-25|Sirdaryo viloyati|40.269363|68.815025
Paxtaobod PAB|120800|Sardobin tumani, Oyqor kochasi 13-uy|67-344-13-40|Sirdaryo viloyati|40.343646|68.183509
A.Navoiy A/B|120804|hududidagi dostlik MFY||Sirdaryo viloyati|40.39276|68.3893
Qorgontepa A/B|120803|Rovot MFYU Karvon Yuli kochasi||Sirdaryo viloyati|40.301248|68.415779
Gul A/B|120801|Birlik mfa baxmal kochasi||Sirdaryo viloyati|40.431706|68.27377
Yangi qishloq A/B|120806|Yangi aholi punkti, Jarqorgon kochasi, 43-uy||Sirdaryo viloyati|40.35561|68.257339
Yangiobod A/B|120807|Paxtakor mfy tinchlik sevar kochasi, 3 uy||Sirdaryo viloyati|40.270528|68.27327
Sirdaryo PAB|120600|Sirdaryo, Ozbekiston kochasi 131|67-377-12-46|Sirdaryo viloyati|40.833817|68.664617
Sirdaryo -2 A/B|120602|Sirdaryo, Ozbekiston kochasi, 317|95-510-29-10|Sirdaryo viloyati|40.848495|68.659699
Sirdaryo 3 A/B|120603|Sirdaryo shahri Zardevor 5 bosh sigir||Sirdaryo viloyati|40.829935|68.668961
Bahor A/B|120609|Sirdaryo, Dostlik mahallasi||Sirdaryo viloyati|40.82942|68.672881
Baxt A/B|120606|Baxt shahrining Mahalla Dostlik||Sirdaryo viloyati|40.715611|68.695926
Malek A/B|120610|Sirdaryo viloyati Intellish mfy||Sirdaryo viloyati|40.783364|68.638764
Sindarobod A/B|120613|Sirdaryo tumani, Kushinskiy tumani||Sirdaryo viloyati|40.84028|68.587871
Ozbekiston A/B|120614|Navoiy MFYning Sirdaryo tumani||Sirdaryo viloyati|40.63694|68.70833
Chultakay A/B|120615|Islomobod viloyati Sirdaryo viloyati||Sirdaryo viloyati|40.77053|68.682088
Yangi hayot A/B|120617|Sirdaryo tumani, Orzu mahallasi||Sirdaryo viloyati|40.705464|68.684721
Guliston TPAB|120100|Goleston, st. I. Karimov, 45 yosh|67-225-28-55|Sirdaryo viloyati|40.496552|68.777453
Guliston -1 A/B|120101|Guliston Ulug Yol MFY||Sirdaryo viloyati|40.491438|68.755401
Guliston-2 A/B|120102|Guliston Ulugobod MFY||Sirdaryo viloyati|40.533817|68.761527
Guliston-3 A/B|120103|3-mikrorayon 2-uy 1 hovli.||Sirdaryo viloyati|40.510916|68.772139
Guliston-5 A/B|120105|Goleston Siti 4 ta sayt||Sirdaryo viloyati|40.516836|68.775009
Dehqonobod A/B|120300|Guliston tumani, Dehqobod shahri, Ziyokor kochasi, 70-uy|95-510-01-69|Sirdaryo viloyati|40.49707|68.773152
Beshbuloq A/B|120301|Beshbuloq qishloq sh Kengashi Mingchinor kochasi||Sirdaryo viloyati|40.592639|69.011558
Zarbdor A/B|120302|Guliston tumani, Zaribdor MFY kochasi Alpomish, 16 yosh||Sirdaryo viloyati|40.514313|68.811795
Furqat A/B|120303|Mahalla Furqat, Komillik kochasi, 1-bino||Sirdaryo viloyati|40.473081|69.052434
Ozod A/B|120305|Guliston tumani, Yoshlik kochasi, 1-bino||Sirdaryo viloyati|40.488722|68.872186
Оltin tepa A/B|120306|Guliston tumani xamkor, kuchasi Oltin tepa MFY||Sirdaryo viloyati|40.448325|69.078975
Qizilobod A/B|120304|Guliston tumani Chortoq QFY Xalqaobod MFY||Sirdaryo viloyati|40.562886|68.921542
U. Nosir A/B|120308|Guliston tumani, Behizor kochasi||Sirdaryo viloyati|40.482666|68.947914
H. Olimjon A/B|120309|Guliston Tum Tayribakor kochasi 2-bino||Sirdaryo viloyati|40.591658|68.737758
Yangiobod PAB|120900|Yangiobod tumani, Mustaqillik kochasi, 4-uy|67-310-14-65|Sirdaryo viloyati|40.496266|68.703109
dostlik A/B|120904|Mahalla dostligi||Sirdaryo viloyati|40.578079|68.737789
Ittifoq A/B|120905|Yangixayot mahallasi||Sirdaryo viloyati|40.378831|68.782785
Mirzachul A/B|120907|Mirzachul mahallasi||Sirdaryo viloyati|40.499816|68.564501
Yoldoshev A/B|120912|Yoldoshobod MFY st. Baxmal||Sirdaryo viloyati|40.37081|68.664873
Mexnatabod A/B|120906|Tinchlik kochasi 1- uy||Sirdaryo viloyati|40.56756|68.660518
Nanbahor A/B|120909|Navbahor MFY||Sirdaryo viloyati|40.409758|68.477946
Sardoba A/B|120500|Ok Oltin Tumani Navoiy shoh kochasi||Sirdaryo viloyati|40.540978|68.409227
Andijon A/B|120501|Boqiston kochasi, Oq-Oltin tumani, Andijon mahallasi||Sirdaryo viloyati|40.608998|68.243638
Barlos A/B|120502|shodlik MFY Oq oltin tuman||Sirdaryo viloyati|40.504468|68.510792
Galaba A/B|120504|Turkiston kochasi 18, Axillik fermasi, Oq oltin kvartali||Sirdaryo viloyati|40.495188|68.317674
Fargona A/B|120505|St. Xalqaobod, 21, Fargona sh, Obod qishloq fuqarolar kengashi, Oqolta viloyati||Sirdaryo viloyati|40.540978|68.409227
Navbahor A/B|120909|Mirzaobod tumani, Navbahor MFY||Sirdaryo viloyati|40.409758|68.477946
Sayxunobod PAB|120400|Sayxunobod viloyati, Sayxun shahri, A. Navoiy kochasi, 56-uy|95-510-01-73|Sirdaryo viloyati|40.708191|68.836552
Birlashgan A/B|120401|Nurobod MFY st. A. Navoiy||Sirdaryo viloyati|40.725072|68.84773
zarbdor A/B|120404|St. Terakzor, Guliston MFY||Sirdaryo viloyati|40.621695|68.903678
Ittifoq A/B|120406|Dostlik MFY st. Chorboga||Sirdaryo viloyati|40.739055|68.813877
Nurota A/B|120407|Paxtaobod MFY kochasi Anoli||Sirdaryo viloyati|40.727723|68.773022
Ozbekiston A/B|120410|Payvad MFY Imkoniyatlar kochasi||Sirdaryo viloyati|40.654346|68.730121
Sh.Rahimov A/B|120411|Tire MFY Fitrat kochasi, 13-uy||Sirdaryo viloyati|40.699153|68.802571
shuruzak A/B|120412|Baxmal soy IMF st. Sulaymonga sayohat||Sirdaryo viloyati|40.623597|68.823348
Yangi hayot A/B|120413|Yangi hayot MFY st. Archazor||Sirdaryo viloyati|40.59712|69.011934
Uzun PAB|191100|Uzun tuman Bohoriston MFY||Surxandaryo viloyati|38.364502677784|68.006822702223
Termiz GPAB|190100|||Surxandaryo viloyati|37.225807368868|67.273194847377
Angor PAB|190200|||Surxandaryo viloyati|37.46294|67.147293303
Bandixon PAB|190300|||Surxandaryo viloyati|37.85771|67.38742
Baysun PAB|190400|||Surxandaryo viloyati|38.21081|67.20612
Denov PAB|190500||76-41-33-135|Surxandaryo viloyati|38.273844684231|67.906632856432
Jarkurgon PAB|190600||76-43-22-220|Surxandaryo viloyati|37.630847709302|67.512489038442
Korlik PAB|190700||76-47-75-672|Surxandaryo viloyati|38.169702112843|67.738626399479
Qiziriq PAB|190800||76-35-91-326|Surxandaryo viloyati|37.679424780379|67.240066513224
Kumkurgon PAB|190900|||Surxandaryo viloyati|37.834980185276|67.596867218073
Sariosiyo PAB|191000|||Surxandaryo viloyati|38.412302084055|67.957857836357
Uchkizil PAB|191200|||Surxandaryo viloyati|37.424553081044|67.162850218023
Xalqobod PAB|191300|||Surxandaryo viloyati|37.459352087333|66.92376644921
SHerobod PAB|191400||76-32-21-272|Surxandaryo viloyati|37.669936229534|67.021778535625
Shurchi PAB|191500||76-45-74-690|Surxandaryo viloyati|37.996079828658|67.789366238788
Yаngiruzgor A/B|191114|Uzun tuman Yngiruzgor MFY||Surxandaryo viloyati|38.365022057301|68.005459857377
Dustlik A/B|191105|Uzun tuman Dustlik MFY||Surxandaryo viloyati|38.419152350707|68.040852788319
Yаngikuch A/B|191113|Uzun tuman Dustlik MFY||Surxandaryo viloyati|38.372956076238|68.037500262574
Jonchekka A/B|191104|Uzun tuman jonchekka MFY||Surxandaryo viloyati|38.346048190864|68.069999510283
Serharakat A/B|191108|Uzun tuman Serharakat MFY||Surxandaryo viloyati|38.285678963928|68.009057288348
Fayzova A/B|191110|Uzun tumanFayzova MFY||Surxandaryo viloyati|38.208238575509|67.964741823255
Bobotog A/B|191103|Uzun tuman Bobotog MFY||Surxandaryo viloyati|38.059655279581|68.332927286372
Хursand A/B|191111|Uzun tuman Xyrcand MFY||Surxandaryo viloyati|38.115656288764|67.923780361291
Ulankul A/B|191109|Uzun tuman Ulankul MFY||Surxandaryo viloyati|38.231111775175|67.978658498734
Chakar A/B|191112|Uzun tuman Chakar MFY||Surxandaryo viloyati|38.388014524032|68.103012032088
Kurgoncha A/B|191107|Uzun tuman Kurgoncha MFY||Surxandaryo viloyati|38.391684752348|68.065413833331
Karashik A/B|191106|Uzun tuman Karashik MFY||Surxandaryo viloyati|38.401322905481|68.025864863419
Uzun-2 A/B|191102|Uzun tuman Uzun-2 MFY||Surxandaryo viloyati|38.371088345196|67.993718289834
Sariosiyo PAB|191000|Sariosiyo tumani A.Navoiy MFY||Surxandaryo viloyati|38.412302084055|67.957857836357
Tortuvli A/B|191015|Sariosiyo tumani Nurobod MFY||Surxandaryo viloyati|38.415674357617|67.908465446635
Farxod A/B|191016|Sariosiyo tumani Bogiobod MFY||Surxandaryo viloyati|38.44862|67.893193472
Sangardak A/B|191011|Sariosiyo tumani Sangardak MFY||Surxandaryo viloyati|38.55165|67.530583467
Galaba A/B|191007|Sariosiyo tumani Dustlik MFY||Surxandaryo viloyati|38.457407388651|67.9152420706
Tokchiyon A/B|191014|Sariosiyo tumani A.naoiyg MFY||Surxandaryo viloyati|38.45883|67.96806
Dashnobod A/B|191008|Sariosiyo tumani Kelajak sari MFY||Surxandaryo viloyati|38.5121|68.03488
Telpakchinor A/B|191013|Sariosiyo tumani Yokutli bog MFY||Surxandaryo viloyati|38.4342|67.99076
Sufiyon A/B|191012|Sariosiyo tumani A.naoiyg MFY||Surxandaryo viloyati|38.4139|67.95926
Buston A/B|191005|Sariosiyo tumani A.naoiyg MFY||Surxandaryo viloyati|38.44851|68.06938
Sariosiyo-1 A/B|191001|Sariosiyo tumani A.naoiyg MFY||Surxandaryo viloyati|38.40435|67.96358
sharg'un A/B|191019|Sariosiyo tumani shargun MFY||Surxandaryo viloyati|38.47198|67.96544
Denov PAB|190500|Denov tumani Yangixayot MFY||Surxandaryo viloyati|38.273844684231|67.906632856432
Denov-4 A/B|190504|Denov tumani Sufiy Alloxyor MFY||Surxandaryo viloyati|38.26803|67.89928
Denov-6 A/B|190506|Denov tumani Guliston MFY||Surxandaryo viloyati|38.28603|67.89439
Yangi Xazarbog A/B|190525|Denov tumani Yangi xazarbog MFY||Surxandaryo viloyati|38.20613|67.84458
Katta karshi A/B|190512|Denov tumani Minora MFY||Surxandaryo viloyati|38.36568|67.90782
Yangiobod A/B|190526|Denov tumani Yangi arik MFY||Surxandaryo viloyati|38.22239|67.9137
Potos A/B|190519|Denov tumani Urta kishlok MFY||Surxandaryo viloyati|38.28803|67.83101
Xayrobod A/B|190522|Denov tumani Bogi erom MFY||Surxandaryo viloyati|38.1748|67.89224
Kizil tulin A/B|190514|Denov tumani Bogi shamol MFY||Surxandaryo viloyati|38.31708|67.90321
Kizil gul A/B|190513|Denov tumani Kizil gul MFY||Surxandaryo viloyati|38.27352|67.94598
Ilonsoy A/B|190511|Denov tumani Kiziljar MFY||Surxandaryo viloyati|38.33305128226|67.866341548317
Sina A/B|190520|Denov tumani Fayzobod MFY||Surxandaryo viloyati|38.36251|67.69235
Xolchiyon A/B|190523|Denov tumani Mukumiy MFY||Surxandaryo viloyati|38.32321|67.97043
Korlik PAB|190700|Oltinsoy tumani Buston MFY||Surxandaryo viloyati|38.169702112843|67.738626399479
Katta Vaxshivor A/B|190703|Oltinsoy tumani Vaxshivor-1 MFY||Surxandaryo viloyati|38.3323|67.62555
Jindibulok A/B|190702|Oltinsoy tumani Jindibulok MFY||Surxandaryo viloyati|38.12373|67.72495
Romkombinat A/B|190706|Oltinsoy tumani Muminkul MFY||Surxandaryo viloyati|38.200805315733|67.794080463417
Sayrak A/B|190707|Oltinsoy tumani Jobu-1 MFY||Surxandaryo viloyati|38.192981522168|67.688095391172
Ok oltin A/B|190705|Oltinsoy tumani Xalkobod MFY||Surxandaryo viloyati|38.10826|67.67849
Chep A/B|190710|Oltinsoy tumani Chep MFY||Surxandaryo viloyati|38.190758715233|67.730131541232
Xujasoat A/B|190709|Oltinsoy tumani Тогaymurot MFY||Surxandaryo viloyati|38.2439228478|67.707554611258
Mirshadi A/B|190704|Oltinsoy tumani Mustakillik 10 yilligi MFY||Surxandaryo viloyati|38.09809|67.66326
Chinor A/B|190711|Oltinsoy tumani Chinor MFY||Surxandaryo viloyati|38.270786678441|67.647673830264
shurchi PAB|191500|shurchi tumani Navruz MFY||Surxandaryo viloyati|37.996079828658|67.789366238788
shurchi-1 A/B|191501|shurchi tumani Bobur MFY||Surxandaryo viloyati|38.02006|67.78486
shurchi-2 A/B|191502|shurchi tumani Xayrobod MFY||Surxandaryo viloyati|38.009066188221|67.790913053164
Dalbarzin A/B|191505|shurchi tumani Egarchi MFY||Surxandaryo viloyati|38.07062|67.84561
Kultepa A/B|191507|shurchi tumani Tamaddun MFY||Surxandaryo viloyati|38.04475|67.84909
Sovur A/B|191510|shurchi tumani Yeshgayrat MFY||Surxandaryo viloyati|37.97399|67.79024
Xushchekka A/B|191511|shurchi tumani Xushchekka MFY||Surxandaryo viloyati|37.97592|67.81798
08.Mar A/B|191503|shurchi tumani Xurlik MFY||Surxandaryo viloyati|37.97248|67.74146
Yalti A/B|191514|shurchi tumani Yalti MFY||Surxandaryo viloyati|38.1212|67.79134
Yangibozar A/B|191515|shurchi tumani Jarkishlok MFY||Surxandaryo viloyati|37.99028|67.81221
Kumkurgon PAB|190900|Kumkurgon tumani Oktom MFY||Surxandaryo viloyati|37.834980185276|67.596867218073
Yeshgayrat A/B|190905|Kumkurgon tumani Tugon MFY||Surxandaryo viloyati|37.837639647801|67.605294322108
Kumkurgon-2 A/B|190901|Kumkurgon tumani Bogara MFY||Surxandaryo viloyati|37.839646046846|67.588343714557
Yangier A/B|190916|Kumkurgon tumani Yangier MFY||Surxandaryo viloyati|37.82825|67.6116
Jaloir A/B|190906|Kumkurgon tumani Jaloir MFY||Surxandaryo viloyati|37.758839983201|67.553396021802
Yukori Kakaydi A/B|190915|Kumkurgon tumani Arslonboyli MFY||Surxandaryo viloyati|37.75383|67.52803
Uzbekiston A/B|190913|Kumkurgon tumani Chukirli MFY||Surxandaryo viloyati|38.015759080408|67.572287692321
Kucharsoy A/B|190911|Kumkurgon tumani Munchoktepa MFY||Surxandaryo viloyati|37.87834|67.63172
Jarkurgon PAB|190600|Jarkurgon tumani Surxon soxili MFY||Surxandaryo viloyati|37.630847709302|67.512489038442
Paxtaobod A/B|190615|Jarkurgon tumani Yoshlik MFY||Surxandaryo viloyati|37.536986227653|67.475974588609
Minor A/B|190613|Jarkurgon tumani Loykand MFY||Surxandaryo viloyati|37.47892|67.38092
shark A/B|190618|Jarkurgon tumani Yangi usul MFY||Surxandaryo viloyati|37.571367793397|67.497506947961
Zang A/B|190607|Jarkurgon tumani A.Navoiy MFY||Surxandaryo viloyati|37.48142|67.40906
Otepa A/B|190606|Jarkurgon tumani Gur-gur MFY||Surxandaryo viloyati|37.431735563055|67.450431897216
Surxon A/B|190616|Jarkurgon tumani Xujakishlok MFY||Surxandaryo viloyati|37.71173|67.50202
Madaniyat A/B|190611|Jarkurgon tumani Eskikishlok MFY||Surxandaryo viloyati|37.60516|67.45498
Okkurgon A/B|190614|Jarkurgon tumani Korakursok MFY||Surxandaryo viloyati|37.53939|67.43336
Jarkurgon-3 A/B|190603|Jarkurgon tumani Paxtazavod MFY||Surxandaryo viloyati|37.49481|67.40537
Ismoiltepa A/B|190608|Jarkurgon tumani Nurli-Diyor MFY||Surxandaryo viloyati|37.49574207122|67.444475068525
Boysun PAB|190400|Boysun tumani Tuzbozor MFY||Surxandaryo viloyati|38.21081|67.20612
Avlod A/B|190402|Boysun tumani Xunarmandlar MFY||Surxandaryo viloyati|38.23786|67.1891
Pasurxi A/B|190411|Boysun tumani Pasurxi MFY||Surxandaryo viloyati|38.20965|67.19292
Dashtigoz A/B|190405|Boysun tumani Dashtigoz MFY||Surxandaryo viloyati|38.15137|67.3185
Sayrob A/B|190414|Boysun tumani Kushchinor MFY||Surxandaryo viloyati|38.07632|66.96869
Darband A/B|190404|Boysun tumani Temirdarvoza MFY||Surxandaryo viloyati|38.20237|67.01328
Machay A/B|190410|Boysun tumani Yukori Machay MFY||Surxandaryo viloyati|38.34089|67.0852
Dugoba A/B|190406|Boysun tumani Kurgoncha MFY||Surxandaryo viloyati|38.31076|67.3861
Bandixon PAB|190300|Bandixon tumaniBandixon MFY||Surxandaryo viloyati|37.85771|67.38742
Qiziriq A/B|190301|Bandixon tumani Birdamlik MFY||Surxandaryo viloyati|37.80933|67.31183
Olmazor A/B|190302|Bandixon tumani Gulbog MFY||Surxandaryo viloyati|37.80941|67.31164
Kizirik PAB|190800|Kizirik tumani shodlik MFY||Surxandaryo viloyati|37.679424780379|67.240066513224
Gilambob A/B|190806|Kizirik tumani Istiklol MFY||Surxandaryo viloyati|37.63641|67.26072
Yakkaterak A/B|190811|Kizirik tumani Yakkaterak MFY||Surxandaryo viloyati|37.73155|67.35027
Takiya A/B|190809|Kizirik tumani Zarbdor MFY||Surxandaryo viloyati|37.58205|67.19712
Istara A/B|190807|Kizirik tumani Istara MFY||Surxandaryo viloyati|37.74043|67.30123
Kizirik-2 A/B|190802|Kizirik tumani Rabatak MFY||Surxandaryo viloyati|37.76129|67.4066
sherobod PAB|191400|sherobod tumani Buyuk ipak yuli MFY||Surxandaryo viloyati|37.669936229534|67.021778535625
sherobod-1 A/B|191401|sherobod tumani Baxor MFY||Surxandaryo viloyati|37.6638939804|67.00318441925
Okkurgon A/B|191410|sherobod tumani Gambur MFY||Surxandaryo viloyati|37.65362|67.01955
Paxtaobod A/B|191411|sherobod tumani Xujakiya-1 MFY||Surxandaryo viloyati|37.60178|66.92907
Seplon A/B|191414|sherobod tumani Majnuntol MFY||Surxandaryo viloyati|37.695230153866|67.041146966376
Istara A/B|191407|sherobod tumani Dexkonarik MFY||Surxandaryo viloyati|37.70948|67.1844
Kallamozor A/B|191408|sherobod tumani Guliston MFY||Surxandaryo viloyati|37.839110691697|67.041763610165
Poshxurt A/B|191413|sherobod tumani Poshxurt MFY||Surxandaryo viloyati|37.70397|66.77904
Bustonsoy A/B|191404|sherobod tumani Oltinvoxa MFY||Surxandaryo viloyati|37.60091|67.0592
Мexnatobod A/B|191409|sherobod tumani Chinobod MFY||Surxandaryo viloyati|37.64354|67.14213
Zarabog A/B|191406|sherobod tumani Zarabog MFY||Surxandaryo viloyati|37.76404|66.75119
Xalkobod PAB|191300|Muzrabot tumani shaffof MFY||Surxandaryo viloyati|37.459352087333|66.92376644921
Kungirot A/B|191308|Muzrabot tumani Navruz MFY||Surxandaryo viloyati|37.445671644692|66.817589888791
Beshkўton A/B|191302|Muzrabot tumani Mustakillik MFY||Surxandaryo viloyati|37.506268094756|67.061840385756
Obodon A/B|191301|Muzrabot tumani Gulobod MFY||Surxandaryo viloyati|37.50157|66.93771
Gagarin A/B|191305|Muzrabot tumani At-Termiziy MFY||Surxandaryo viloyati|37.417953423136|66.990607748917
Boldir A/B|191304|Muzrabot tumani Guliston MFY||Surxandaryo viloyati|37.40753|66.74779
Angor PAB|190200|Angor tumani shark guli MFY||Surxandaryo viloyati|37.46294|67.147293303
Yangiobod A/B|190217|Angor tumani Ulugbek MFY||Surxandaryo viloyati|37.48504477898|67.124563506048
Talimaron-1 A/B|190213|Angor tumani Xujanko MFY||Surxandaryo viloyati|37.49131432003|67.143945433035
Kunchish A/B|190208|Angor tumani Tulkin MFY||Surxandaryo viloyati|37.492538321041|67.245471182383
Xoshman A/B|190215|Angor tumani Novshaxar MFY||Surxandaryo viloyati|37.400527245069|67.105505644645
Kayran A/B|190203|Angor tumani Markaz MFY||Surxandaryo viloyati|37.441825707054|67.222284931583
Zang A/B|190202|Angor tumani Baxor MFY||Surxandaryo viloyati|37.453949090915|67.306348406333
Karvon A/B|190205|Angor tumani Zartepa MFY||Surxandaryo viloyati|37.44199|66.81159
Uchkizil PAB|191200|Termiz tumani Uchkizil MFY||Surxandaryo viloyati|37.424553081044|67.162850218023
Kaptarxona A/B|191204|Termiz tumani Xalkobod MFY||Surxandaryo viloyati|37.34856|67.18918
namuna-1 A/B|191209|Termiz tumani Kaxramon MFY||Surxandaryo viloyati|37.26126|67.25804
Navruz A/B|191207|Termiz tumani Navruz MFY||Surxandaryo viloyati|37.24209|67.34091
Yangiarik A/B|191212|Termiz tumani Istiklol MFY||Surxandaryo viloyati|37.26714|67.35351
Gulbaxor A/B|191201|Termiz tumani Gulbaxor MFY||Surxandaryo viloyati|37.25495|67.72204
Manguzar A/B|191206|Termiz tumani Manguzar MFY||Surxandaryo viloyati|37.25261|67.32275
Termiz PAB|190100|Termiz sh shodlik MFY||Surxandaryo viloyati|37.225807368868|67.273194847377
Termiz-8 A/B|190108|Termiz sh At-Termiziy-28 uy||Surxandaryo viloyati|37.236172507047|67.280409299067
Termiz-11 A/B|190111|Termiz sh Bogzor MFY||Surxandaryo viloyati|37.223045472071|67.283874101353
Termiz-6 A/B|190106|Termiz sh Majnuntol MFY||Surxandaryo viloyati|37.210396789958|67.276887002156
Termiz-13 A/B|190113|Termiz sh Pattakesar MFY||Surxandaryo viloyati|37.203020476161|67.296496237431
Termiz Bekat A/B|190115|Termiz sh shifokor MFY||Surxandaryo viloyati|37.250963997717|67.284458369742
Navoiy shaxar Navoiy-2 A/B|210102|Navoiy sh Ibn Sino kochasi 22|(0436)220-30-55|Navoi viloyati|40.087282|65.381036
Navoiy shaxar Navoiy- 3 A/B|210103|Navoiy sh, S.Ayniy. Kochasi 93а 52 xona|(0436)226-42-82|Navoi viloyati|40.084358|65.364965
Navoiy shaxar Navoiy - 4 A/B|210104|Navoiy sh Al.Buxoriy kocha 37|(0436)221-02-51|Navoi viloyati|40.075866|65.399396
Navoiy shaxar Navoiy - 9 A/B|210109|Navoiy sh Memorlar 14А|(0436)224-40-61|Navoi viloyati|40.114874|65.369683
Karmana A/B|210600|Karmana tumani Mustaqillik kochasi 1 uy|(0436)532-33-90|Navoi viloyati|40.141523|65.363819
Karmana Ayronchi A/B|210605|Karmana tumani, Таlqoq MFY|(0436)532-37-06|Navoi viloyati|40.145171|65.343177
Karmana Dormon A/B|210607|Karmana tumani, Дormon MFY|(0436)532-96-43|Navoi viloyati|40.135691|65.259031
Karmana Jaloyir A/B|210608|Karmana tumani, Jaloyir MFY||Navoi viloyati|40.152686|65.451195
Karmana Malikrabot A/B|210609|Karmana tumani, Malikrabot MFY|(0436)539-34-10|Navoi viloyati|40.129613|65.178053
Karmana Narpay A/B|210610|Karmana tumani, Kamolot MFY|(0436)532-61-28|Navoi viloyati|40.092585|65.440675
Karmana Xazara A/B|210611|Karmana tumani, Xazara MFY|(0436)532-72-42|Navoi viloyati|40.163495|65.01038
Zarafshon TPAB|210300|Zarafshon sh Amir Temur kochasi 45-uy|(0436) 573-56-63|Navoi viloyati|41.571651|64.20316
Zarafshon Daugistau A/B|210302|Zarafshon sh Muruntau qorgoni||Navoi viloyati|41.176398|64.243217
Zarafshon Muruntau A/B|210303|Zarafshon sh Daugistau qorgoni||Navoi viloyati|41.527903|64.599974
Tomdi A/B|210800|Tomdi tumani Oltintov kochasi 1 uy|(0436) 582-11-29|Navoi viloyati|41.714894|64.529908
Uchquduq A/B|210900|Uchquduq tumani Amir Temur kochasi 19-uy|(0436) 593-15-74|Navoi viloyati|42.152903|63.558796
shalxar A/B|210906|Uchquduq tumani shalxar mahallasi|(9989)603-21-40|Navoi viloyati|42.114578|63.65194
Besharabod TPAB|210200|Navbahor tumani Mustaqillik kochasi 7-uy|(79)-562-18-54|Navoi viloyati|40.225276|65.30538
Arabsaroy A/B|210201|Navbahor tumani Sovungar mahallasi|(79)-562-83-10|Navoi viloyati|40.186932|65.187041
Ijand A/B|210205|Navbahor tumani Yangi kuch mahallasi|(95)-607-80-49|Navoi viloyati|40.176539|65.570696
Qalqon ota A/B|210206|Navbahor tumani Qalqon ota mahallasi|(79)-562-33-92|Navoi viloyati|40.212043|65.387404
Keskanterak A/B|210207|Navbahor tumani Keskanterak mahallasi|(79)-562-22-30|Navoi viloyati|40.247285|65.225743
Mirza momin A/B|210208|Navbahor tumani Qorovultepa mahallasi||Navoi viloyati|40.185463|65.359927
Oq oltin A/B|210209|Navbahor tumani Oq oltin mahallasi|(95)-607-80-35|Navoi viloyati|40.211329|65.288468
Yangiqorgon A/B|210212|Navbahor tumani Sarbozor mahallasi|(79)-562-81-34|Navoi viloyati|40.189905|65.246505
Konimex A/B|210500|Konimex tumani Dostlik mahallasi||Navoi viloyati|40.282183|65.138496
Balakarak A/B|210502|Konimex tumani Balakarak ovuli||Navoi viloyati|41.020503|64.384974
Katagan A/B|210504|Konimex tumani shorkol ovuli||Navoi viloyati|40.313749|64.942622
Sarjal A/B|210505|Konimex tumani Zafarobod qorgoni||Navoi viloyati|40.531965|65.016765
Qiziltepa PAB|210400|, Qiziltepa tumani, kochasi Ozbekiston shox 41|(0436) 555-25-45|Navoi viloyati|40.046178|64.833922
Azizobod A/B|210403|, Qiziltepa tumani, Azizobod MSG|(0436) 555-42-49|Navoi viloyati|39.985412|64.699643
Arabon A/B|210404|, Qiziltepa tumani, seloKonsurun|(0436) 555-62-35|Navoi viloyati|39.948276|64.660437
Vangozi A/B|210406|, Qiziltepa tumani, mahalla Vangozi|(0436) 555-82-27|Navoi viloyati|40.027286|64.766698
Gardiyon A/B|210408|, Qiziltepa tumani, mahalla Balandgardiyon|(0436) 555-53-81|Navoi viloyati|40.107375|64.82256
Oq soch A/B|210410|, Qiziltepa tumani, mahalla Ozbekiston 43||Navoi viloyati|40.046178|64.833922
Tavois A/B|210411|, Qiziltepa tumani, mahalla Tavois|(0436)555-14-91|Navoi viloyati|40.061759|64.836412
Uzilishkent A/B|210414|, Qiziltepa tumani, mahalla Hasancna|(0436) 555-72-60|Navoi viloyati|40.157441|64.918426
Xoja-Hasan A/B|210415|, Qiziltepa tumani, mahalla Xoja-Hasan|(0436) 555-76-41|Navoi viloyati|40.174675|64.944346
Yuqsun A/B|210416|, Qiziltepa tumani, mahalla Boston|(0436) 555-11-66|Navoi viloyati|40.065306|64.812307
Nurota PAB|210700|Nurota tumani, Sh.Rashidov ko'chasi 25 uy|(0436)523-12-02|Navoi viloyati|40.559564|65.688032
G'ozg'on A/B|210704|Nurota tumani, G'ozg'on shi|(0436)523-34-30|Navoi viloyati|40.590665|65.497634
Gum A/B|210705|Nurota tumani, Jilontamg'ali qishloq'i|(0436)603-80-53|Navoi viloyati|40.487234|66.224354
Qaroquduq A/B|210708|Nurota tumani, Chashma qishloq'i|(0436)607-40-23|Navoi viloyati|40.381954|65.707436
Kattaij A/B|210709|Nurota tumani, Kattaij qishloq'i||Navoi viloyati|40.668897|66.580884
Qizilcha A/B|210710|Nurota tumani, Qizilcha qishloq'i|(0436)523-83-48|Navoi viloyati|40.730432|66.117758
Oqqula A/B|210713|Nurota tumani, Oqqula qishloq'i|(0436)607-49-56|Navoi viloyati|40.543173|66.024497
Soykechar A/B|210716|Nurota tumani, Soykechar qishloq'i||Navoi viloyati|40.513444|66.122554
Temirqovuq A/B|210718|Nurota tumani, Temirqovuq qishloq'i|(0436)523-81-77|Navoi viloyati|40.722887|66.414313
Chuya A/B|210720|Nurota tumani, Chuya qishloq'i|(0436)603-80-57|Navoi viloyati|40.449447|66.046059
